filename,flag,start,duration,word,tokenized,count_tokens,sp_id_and_ch_id,filename_path
LSP-74597-0004_1,1,2.18,0.63,LIVELY,"['▁li', 've', 'ly']",3,-74597-0004,"./train-other-500/7065/74597/7065-74597-0004.flac
"
LSP-26941-0052_1,1,10.88,0.52,POPE,"['▁p', 'o', 'pe']",3,-26941-0052,"./train-other-500/6242/26941/6242-26941-0052.flac
"
LSP-9010-0082_1,1,5.97,0.58,TIRES,"['▁t', 'i', 'res']",3,-9010-0082,"./train-clean-360/4044/9010/4044-9010-0082.flac
"
LSP-40567-0013_1,1,6.89,0.8,PROSE,"['▁p', 'ro', 'se']",3,-40567-0013,"./train-other-500/5649/40567/5649-40567-0013.flac
"
LSP-146849-0026_1,1,7.53,0.5,SAGO,"['▁sa', 'g', 'o']",3,-146849-0026,"./train-other-500/1685/146849/1685-146849-0026.flac
"
LSP-182394-0035_1,1,2.98,0.56,FROG,"['▁fr', 'o', 'g']",3,-182394-0035,"./train-clean-360/3989/182394/3989-182394-0035.flac
"
LSP-155152-0001_1,1,8.74,0.54,DECENT,"['▁de', 'c', 'ent']",3,-155152-0001,"./train-clean-360/2960/155152/2960-155152-0001.flac
"
LSP-91801-0008_1,1,3.72,0.91,SOWN,"['▁s', 'ow', 'n']",3,-91801-0008,"./train-clean-360/7090/91801/7090-91801-0008.flac
"
LSP-84010-0065_1,1,6.03,0.54,HEROES,"['▁her', 'o', 'es']",3,-84010-0065,"./train-clean-360/7384/84010/7384-84010-0065.flac
"
LSP-83683-0035_1,1,6.83,0.59,JAIL,"['▁j', 'a', 'il']",3,-83683-0035,"./train-other-500/7009/83683/7009-83683-0035.flac
"
LSP-60535-0090_1,1,14.29,0.73,ENDING,"['▁e', 'nd', 'ing']",3,-60535-0090,"./train-other-500/6945/60535/6945-60535-0090.flac
"
LSP-5406-0030_1,1,10.65,0.6,MAST,"['▁m', 'as', 't']",3,-5406-0030,"./train-other-500/3098/5406/3098-5406-0030.flac
"
LSP-15562-0011_1,1,13.05,0.56,TEAR,"['▁t', 'e', 'ar']",3,-15562-0011,"./train-other-500/5060/15562/5060-15562-0011.flac
"
LSP-155892-0024_1,1,7.03,0.58,PANTED,"['▁p', 'ant', 'ed']",3,-155892-0024,"./train-other-500/1331/155892/1331-155892-0024.flac
"
LSP-105398-0011_1,1,12.76,0.55,THERESA,"['▁there', 's', 'a']",3,-105398-0011,"./train-clean-360/3728/105398/3728-105398-0011.flac
"
LSP-233090-0004_1,1,3.37,0.57,FROWN,"['▁fr', 'ow', 'n']",3,-233090-0004,"./train-other-500/5951/233090/5951-233090-0004.flac
"
LSP-40890-0000_1,1,0.52,0.54,OXUS,"['▁o', 'x', 'us']",3,-40890-0000,"./train-other-500/5278/40890/5278-40890-0000.flac
"
LSP-104979-0007_1,1,8.95,0.51,PAINT,"['▁p', 'ain', 't']",3,-104979-0007,"./train-clean-360/7665/104979/7665-104979-0007.flac
"
LSP-9915-0005_1,1,12.93,0.56,CHALK,"['▁ch', 'al', 'k']",3,-9915-0005,"./train-clean-360/3889/9915/3889-9915-0005.flac
"
LSP-128448-0028_1,1,5.56,0.63,SULU,"['▁su', 'l', 'u']",3,-128448-0028,"./train-other-500/622/128448/622-128448-0028.flac
"
LSP-280376-0010_1,1,1.43,0.51,HITHER,"['▁h', 'it', 'her']",3,-280376-0010,"./train-other-500/8543/280376/8543-280376-0010.flac
"
LSP-172387-0086_1,1,1.71,0.73,SOARING,"['▁so', 'ar', 'ing']",3,-172387-0086,"./train-other-500/8430/172387/8430-172387-0086.flac
"
LSP-15446-0008_1,1,2.16,0.5,ACID,"['▁a', 'c', 'id']",3,-15446-0008,"./train-clean-360/688/15446/688-15446-0008.flac
"
LSP-246956-0021_1,1,0.43,0.58,SHARING,"['▁sh', 'ar', 'ing']",3,-246956-0021,"./train-clean-100/7278/246956/7278-246956-0021.flac
"
LSP-36632-0004_1,1,0.66,0.67,SEAMEN,"['▁se', 'am', 'en']",3,-36632-0004,"./train-other-500/6227/36632/6227-36632-0004.flac
"
LSP-78193-0026_1,1,11.88,0.5,REALM,"['▁re', 'al', 'm']",3,-78193-0026,"./train-clean-360/6446/78193/6446-78193-0026.flac
"
LSP-166424-0057_1,1,4.47,0.54,PIKE,"['▁p', 'i', 'ke']",3,-166424-0057,"./train-clean-100/3486/166424/3486-166424-0057.flac
"
LSP-271888-0085_1,1,1.51,0.5,NECK,"['▁ne', 'c', 'k']",3,-271888-0085,"./train-clean-100/7078/271888/7078-271888-0085.flac
"
LSP-44605-0043_1,1,10.55,0.7,SELECT,"['▁se', 'le', 'ct']",3,-44605-0043,"./train-other-500/5700/44605/5700-44605-0043.flac
"
LSP-130880-0004_1,1,9.54,0.56,CHART,"['▁ch', 'ar', 't']",3,-130880-0004,"./train-clean-100/229/130880/229-130880-0004.flac
"
LSP-66175-0013_1,1,13.31,0.51,OXEN,"['▁o', 'x', 'en']",3,-66175-0013,"./train-other-500/5183/66175/5183-66175-0013.flac
"
LSP-127705-0003_1,1,7.21,0.51,FEARED,"['▁fe', 'a', 'red']",3,-127705-0003,"./train-clean-100/254/127705/254-127705-0003.flac
"
LSP-185485-0017_1,1,5.75,0.5,PILLS,"['▁p', 'ill', 's']",3,-185485-0017,"./train-clean-360/1212/185485/1212-185485-0017.flac
"
LSP-115046-0002_1,1,0.88,0.5,NESTOR,"['▁n', 'est', 'or']",3,-115046-0002,"./train-clean-360/8176/115046/8176-115046-0002.flac
"
LSP-2-0040_1,1,1.57,0.51,ACTING,"['▁a', 'ct', 'ing']",3,-2-0040,"./train-other-500/110/2/110-2-0040.flac
"
LSP-65772-0015_1,1,8.36,0.56,FOUL,"['▁f', 'ou', 'l']",3,-65772-0015,"./train-clean-360/6373/65772/6373-65772-0015.flac
"
LSP-172156-0003_1,1,3.41,0.59,EVENT,"['▁e', 'v', 'ent']",3,-172156-0003,"./train-clean-360/3330/172156/3330-172156-0003.flac
"
LSP-274724-0029_1,1,1.28,0.51,MORAY,"['▁m', 'or', 'ay']",3,-274724-0029,"./train-other-500/8180/274724/8180-274724-0029.flac
"
LSP-137615-0034_1,1,11.13,0.6,JOUST,"['▁j', 'ou', 'st']",3,-137615-0034,"./train-other-500/2361/137615/2361-137615-0034.flac
"
LSP-122806-0086_1,1,4.01,0.59,LIGHTER,"['▁l', 'ight', 'er']",3,-122806-0086,"./train-clean-360/408/122806/408-122806-0086.flac
"
LSP-142778-0024_1,1,4.75,0.66,FINS,"['▁f', 'in', 's']",3,-142778-0024,"./train-other-500/2762/142778/2762-142778-0024.flac
"
LSP-135624-0009_1,1,15.11,0.58,HINGES,"['▁h', 'ing', 'es']",3,-135624-0009,"./train-other-500/1750/135624/1750-135624-0009.flac
"
LSP-718-0018_1,1,6.65,0.79,BEAMED,"['▁be', 'am', 'ed']",3,-718-0018,"./train-other-500/3433/718/3433-718-0018.flac
"
LSP-279790-0051_1,1,12.46,0.61,DUET,"['▁d', 'u', 'et']",3,-279790-0051,"./train-clean-100/8312/279790/8312-279790-0051.flac
"
LSP-134787-0093_1,1,8.3,0.66,TORCH,"['▁to', 'r', 'ch']",3,-134787-0093,"./train-other-500/2491/134787/2491-134787-0093.flac
"
LSP-39508-0032_1,1,2.48,0.52,SOFTER,"['▁so', 'f', 'ter']",3,-39508-0032,"./train-clean-360/5401/39508/5401-39508-0032.flac
"
LSP-58078-0036_1,1,0.44,0.54,GRIM,"['▁g', 'r', 'im']",3,-58078-0036,"./train-other-500/4738/58078/4738-58078-0036.flac
"
LSP-34600-0010_1,1,0.86,0.61,REGIS,"['▁re', 'g', 'is']",3,-34600-0010,"./train-clean-100/6209/34600/6209-34600-0010.flac
"
LSP-65536-0032_1,1,5.05,0.73,STILE,"['▁st', 'i', 'le']",3,-65536-0032,"./train-clean-100/6367/65536/6367-65536-0032.flac
"
LSP-65546-0005_1,1,9.48,0.59,DARED,"['▁d', 'a', 'red']",3,-65546-0005,"./train-other-500/6557/65546/6557-65546-0005.flac
"
LSP-150894-0016_1,1,6.94,0.69,BIRTH,"['▁b', 'ir', 'th']",3,-150894-0016,"./train-other-500/2195/150894/2195-150894-0016.flac
"
LSP-28016-0025_1,1,7.52,0.53,MOAN,"['▁m', 'o', 'an']",3,-28016-0025,"./train-other-500/4948/28016/4948-28016-0025.flac
"
LSP-142281-0037_1,1,10.03,0.52,HALES,"['▁ha', 'l', 'es']",3,-142281-0037,"./train-other-500/1736/142281/1736-142281-0037.flac
"
LSP-139353-0028_1,1,15.47,0.54,LIANA,"['▁li', 'an', 'a']",3,-139353-0028,"./train-other-500/1559/139353/1559-139353-0028.flac
"
LSP-109185-0036_1,1,11.29,0.61,RIDER,"['▁r', 'id', 'er']",3,-109185-0036,"./train-clean-360/7959/109185/7959-109185-0036.flac
"
LSP-158074-0034_1,1,8.82,0.5,SWAN,"['▁s', 'w', 'an']",3,-158074-0034,"./train-clean-360/2709/158074/2709-158074-0034.flac
"
LSP-168626-0025_1,1,8.88,0.64,DENSE,"['▁d', 'en', 'se']",3,-168626-0025,"./train-clean-360/3328/168626/3328-168626-0025.flac
"
LSP-4861-0079_1,1,8.65,0.69,HAPPEN,"['▁ha', 'pp', 'en']",3,-4861-0079,"./train-clean-360/5389/4861/5389-4861-0079.flac
"
LSP-127937-0058_1,1,5.06,0.64,PORT,"['▁p', 'or', 't']",3,-127937-0058,"./train-other-500/921/127937/921-127937-0058.flac
"
LSP-155151-0068_1,1,8.42,0.53,POPE,"['▁p', 'o', 'pe']",3,-155151-0068,"./train-clean-360/2960/155151/2960-155151-0068.flac
"
LSP-159386-0054_1,1,5.54,0.57,FOAM,"['▁f', 'o', 'am']",3,-159386-0054,"./train-clean-360/2741/159386/2741-159386-0054.flac
"
LSP-258258-0048_1,1,1.95,0.54,SHAH,"['▁sh', 'a', 'h']",3,-258258-0048,"./train-other-500/8422/258258/8422-258258-0048.flac
"
LSP-123615-0059_1,1,13.59,0.58,TODD,"['▁to', 'd', 'd']",3,-123615-0059,"./train-other-500/712/123615/712-123615-0059.flac
"
LSP-2477-0017_1,1,7.95,0.71,SATAN,"['▁s', 'at', 'an']",3,-2477-0017,"./train-clean-100/2436/2477/2436-2477-0017.flac
"
LSP-66274-0022_1,1,0.95,0.52,FLEER,"['▁f', 'le', 'er']",3,-66274-0022,"./train-other-500/4576/66274/4576-66274-0022.flac
"
LSP-22680-0006_1,1,2.56,0.74,WINES,"['▁w', 'in', 'es']",3,-22680-0006,"./train-other-500/5980/22680/5980-22680-0006.flac
"
LSP-118726-0014_1,1,11.53,0.72,TONS,"['▁to', 'n', 's']",3,-118726-0014,"./train-other-500/8087/118726/8087-118726-0014.flac
"
LSP-133224-0028_1,1,7.34,0.5,POTENT,"['▁p', 'ot', 'ent']",3,-133224-0028,"./train-clean-360/1046/133224/1046-133224-0028.flac
"
LSP-258959-0003_1,1,10.87,0.51,CORD,"['▁c', 'or', 'd']",3,-258959-0003,"./train-clean-360/7994/258959/7994-258959-0003.flac
"
LSP-135914-0060_1,1,5.18,0.76,SOEVER,"['▁so', 'e', 'ver']",3,-135914-0060,"./train-clean-100/1594/135914/1594-135914-0060.flac
"
LSP-284670-0014_1,1,2.59,0.63,DOLLAR,"['▁do', 'll', 'ar']",3,-284670-0014,"./train-other-500/8072/284670/8072-284670-0014.flac
"
LSP-71420-0023_1,1,0.51,0.5,PANTED,"['▁p', 'ant', 'ed']",3,-71420-0023,"./train-clean-360/6544/71420/6544-71420-0023.flac
"
LSP-27508-0038_1,1,5.11,0.63,TURON,"['▁t', 'ur', 'on']",3,-27508-0038,"./train-other-500/5886/27508/5886-27508-0038.flac
"
LSP-118693-0009_1,1,9.04,0.61,AXE,"['▁a', 'x', 'e']",3,-118693-0009,"./train-other-500/7786/118693/7786-118693-0009.flac
"
LSP-93938-0013_1,1,2.31,0.54,SHOVE,"['▁sh', 'o', 've']",3,-93938-0013,"./train-clean-100/6454/93938/6454-93938-0013.flac
"
LSP-145742-0014_1,1,8.05,0.62,DITCH,"['▁d', 'it', 'ch']",3,-145742-0014,"./train-clean-360/1509/145742/1509-145742-0014.flac
"
LSP-40544-0020_1,1,1.31,0.58,BEACON,"['▁be', 'ac', 'on']",3,-40544-0020,"./train-clean-360/6446/40544/6446-40544-0020.flac
"
LSP-291943-0009_1,1,2.56,0.54,LAYS,"['▁l', 'ay', 's']",3,-291943-0009,"./train-other-500/7138/291943/7138-291943-0009.flac
"
LSP-88367-0008_1,1,13.12,0.55,ENDING,"['▁e', 'nd', 'ing']",3,-88367-0008,"./train-clean-360/5672/88367/5672-88367-0008.flac
"
LSP-81521-0040_1,1,15.24,0.88,PROSE,"['▁p', 'ro', 'se']",3,-81521-0040,"./train-other-500/7338/81521/7338-81521-0040.flac
"
LSP-104993-0060_1,1,10.86,0.55,ARIA,"['▁a', 'ri', 'a']",3,-104993-0060,"./train-other-500/7746/104993/7746-104993-0060.flac
"
LSP-34483-0029_1,1,11.3,0.68,SHYLY,"['▁sh', 'y', 'ly']",3,-34483-0029,"./train-clean-360/5126/34483/5126-34483-0029.flac
"
LSP-138545-0028_1,1,12.65,0.61,SUPPLY,"['▁su', 'pp', 'ly']",3,-138545-0028,"./train-clean-360/949/138545/949-138545-0028.flac
"
LSP-121760-0041_1,1,9.39,0.56,JAMIE,"['▁j', 'am', 'ie']",3,-121760-0041,"./train-clean-360/612/121760/612-121760-0041.flac
"
LSP-109176-0045_1,1,4.08,0.65,LILAC,"['▁l', 'il', 'ac']",3,-109176-0045,"./train-clean-360/7959/109176/7959-109176-0045.flac
"
LSP-89882-0006_1,1,10.81,0.53,CURES,"['▁c', 'u', 'res']",3,-89882-0006,"./train-clean-360/7395/89882/7395-89882-0006.flac
"
LSP-127595-0012_1,1,7.64,0.58,CHANTING,"['▁ch', 'ant', 'ing']",3,-127595-0012,"./train-clean-360/637/127595/637-127595-0012.flac
"
LSP-123441-0023_1,1,9.26,0.68,DODO,"['▁do', 'd', 'o']",3,-123441-0023,"./train-other-500/737/123441/737-123441-0023.flac
"
LSP-291384-0024_1,1,1.2,0.66,BIDE,"['▁b', 'id', 'e']",3,-291384-0024,"./train-clean-360/8619/291384/8619-291384-0024.flac
"
LSP-141593-0022_1,1,10.66,0.5,DOUBLE,"['▁d', 'ou', 'ble']",3,-141593-0022,"./train-other-500/1621/141593/1621-141593-0022.flac
"
LSP-39501-0064_1,1,10.68,0.53,RIDGE,"['▁r', 'id', 'ge']",3,-39501-0064,"./train-clean-360/3092/39501/3092-39501-0064.flac
"
LSP-134419-0093_1,1,7.42,0.65,HASP,"['▁h', 'as', 'p']",3,-134419-0093,"./train-other-500/3647/134419/3647-134419-0093.flac
"
LSP-146111-0030_1,1,6.9,0.5,HEADED,"['▁he', 'ad', 'ed']",3,-146111-0030,"./train-clean-360/1422/146111/1422-146111-0030.flac
"
LSP-29143-0027_1,1,9.03,0.57,FUSE,"['▁f', 'u', 'se']",3,-29143-0027,"./train-other-500/5009/29143/5009-29143-0027.flac
"
LSP-110055-0035_1,1,0.48,0.52,SECTION,"['▁se', 'ct', 'ion']",3,-110055-0035,"./train-other-500/7843/110055/7843-110055-0035.flac
"
LSP-104394-0043_1,1,1.59,0.79,PALER,"['▁p', 'al', 'er']",3,-104394-0043,"./train-clean-360/7802/104394/7802-104394-0043.flac
"
LSP-162505-0082_1,1,10.76,0.56,BAST,"['▁b', 'as', 't']",3,-162505-0082,"./train-other-500/2925/162505/2925-162505-0082.flac
"
LSP-58161-0027_1,1,1.61,0.77,STYX,"['▁st', 'y', 'x']",3,-58161-0027,"./train-clean-100/5456/58161/5456-58161-0027.flac
"
LSP-121900-0012_1,1,12.0,0.59,HELM,"['▁he', 'l', 'm']",3,-121900-0012,"./train-other-500/613/121900/613-121900-0012.flac
"
LSP-106733-0029_1,1,15.16,0.53,EATER,"['▁e', 'at', 'er']",3,-106733-0029,"./train-other-500/7713/106733/7713-106733-0029.flac
"
LSP-34652-0013_1,1,7.8,0.67,MUSED,"['▁m', 'us', 'ed']",3,-34652-0013,"./train-other-500/7008/34652/7008-34652-0013.flac
"
LSP-86748-0022_1,1,6.08,0.53,NOTARY,"['▁not', 'ar', 'y']",3,-86748-0022,"./train-other-500/7348/86748/7348-86748-0022.flac
"
LSP-26982-0005_1,1,12.17,0.54,TITO,"['▁t', 'it', 'o']",3,-26982-0005,"./train-clean-360/5604/26982/5604-26982-0005.flac
"
LSP-121057-0003_1,1,10.11,0.51,VASE,"['▁v', 'as', 'e']",3,-121057-0003,"./train-other-500/52/121057/52-121057-0003.flac
"
LSP-179157-0029_1,1,0.84,0.57,MYSTIC,"['▁my', 'st', 'ic']",3,-179157-0029,"./train-clean-100/2159/179157/2159-179157-0029.flac
"
LSP-144965-0074_1,1,10.61,0.59,RATS,"['▁r', 'at', 's']",3,-144965-0074,"./train-clean-360/1849/144965/1849-144965-0074.flac
"
LSP-121074-0028_1,1,1.61,0.5,SCORE,"['▁s', 'c', 'ore']",3,-121074-0028,"./train-other-500/57/121074/57-121074-0028.flac
"
LSP-162505-0027_1,1,0.41,0.56,ELDEST,"['▁e', 'ld', 'est']",3,-162505-0027,"./train-other-500/2925/162505/2925-162505-0027.flac
"
LSP-162691-0039_1,1,2.1,0.52,HAVING,"['▁ha', 'v', 'ing']",3,-162691-0039,"./train-other-500/644/162691/644-162691-0039.flac
"
LSP-75242-0015_1,1,7.43,0.63,CANDY,"['▁c', 'and', 'y']",3,-75242-0015,"./train-clean-360/1212/75242/1212-75242-0015.flac
"
LSP-7772-0032_1,1,0.16,0.5,AIDED,"['▁a', 'id', 'ed']",3,-7772-0032,"./train-other-500/7208/7772/7208-7772-0032.flac
"
LSP-15304-0017_1,1,11.56,0.59,NOTICING,"['▁not', 'ic', 'ing']",3,-15304-0017,"./train-clean-360/4839/15304/4839-15304-0017.flac
"
LSP-56165-0005_1,1,8.71,0.59,NOTICING,"['▁not', 'ic', 'ing']",3,-56165-0005,"./train-clean-100/6064/56165/6064-56165-0005.flac
"
LSP-85640-0020_1,1,5.32,0.54,FEEBLE,"['▁fe', 'e', 'ble']",3,-85640-0020,"./train-clean-360/7061/85640/7061-85640-0020.flac
"
LSP-174953-0009_1,1,5.74,0.5,REVEL,"['▁re', 've', 'l']",3,-174953-0009,"./train-clean-360/3876/174953/3876-174953-0009.flac
"
LSP-40688-0057_1,1,10.48,0.55,CREED,"['▁c', 're', 'ed']",3,-40688-0057,"./train-other-500/4993/40688/4993-40688-0057.flac
"
LSP-51658-0051_1,1,3.79,0.56,GROVE,"['▁g', 'ro', 've']",3,-51658-0051,"./train-other-500/2854/51658/2854-51658-0051.flac
"
LSP-168637-0023_1,1,4.23,0.53,KEY,"['▁k', 'e', 'y']",3,-168637-0023,"./train-other-500/3650/168637/3650-168637-0023.flac
"
LSP-80665-0026_1,1,6.4,0.51,HEATED,"['▁he', 'at', 'ed']",3,-80665-0026,"./train-clean-360/7229/80665/7229-80665-0026.flac
"
LSP-39475-0009_1,1,0.42,0.59,EVENT,"['▁e', 'v', 'ent']",3,-39475-0009,"./train-clean-360/5290/39475/5290-39475-0009.flac
"
LSP-102849-0030_1,1,0.97,0.5,TARS,"['▁t', 'ar', 's']",3,-102849-0030,"./train-other-500/6249/102849/6249-102849-0030.flac
"
LSP-102519-0036_1,1,1.44,0.58,ASIA,"['▁as', 'i', 'a']",3,-102519-0036,"./train-clean-100/7859/102519/7859-102519-0036.flac
"
LSP-88484-0005_1,1,13.17,0.53,BIBLE,"['▁b', 'i', 'ble']",3,-88484-0005,"./train-clean-360/7095/88484/7095-88484-0005.flac
"
LSP-21379-0041_1,1,2.72,0.51,ELLEN,"['▁e', 'll', 'en']",3,-21379-0041,"./train-other-500/5005/21379/5005-21379-0041.flac
"
LSP-495-0081_1,1,5.43,0.52,TENTH,"['▁t', 'ent', 'h']",3,-495-0081,"./train-clean-100/26/495/26-495-0081.flac
"
LSP-126961-0039_1,1,11.89,0.6,HELLAS,"['▁he', 'll', 'as']",3,-126961-0039,"./train-clean-360/548/126961/548-126961-0039.flac
"
LSP-274560-0005_1,1,3.08,0.61,BIRTH,"['▁b', 'ir', 'th']",3,-274560-0005,"./train-other-500/7603/274560/7603-274560-0005.flac
"
LSP-285176-0034_1,1,6.25,0.66,CHILLY,"['▁ch', 'ill', 'y']",3,-285176-0034,"./train-other-500/8576/285176/8576-285176-0034.flac
"
LSP-254949-0015_1,1,1.72,0.51,PILOT,"['▁p', 'il', 'ot']",3,-254949-0015,"./train-clean-360/7926/254949/7926-254949-0015.flac
"
LSP-132499-0092_1,1,5.5,0.95,MYSELF,"['▁my', 'se', 'lf']",3,-132499-0092,"./train-clean-360/1903/132499/1903-132499-0092.flac
"
LSP-75934-0022_1,1,3.34,0.52,WORTH,"['▁w', 'or', 'th']",3,-75934-0022,"./train-other-500/7131/75934/7131-75934-0022.flac
"
LSP-136350-0037_1,1,1.85,0.62,DECENT,"['▁de', 'c', 'ent']",3,-136350-0037,"./train-other-500/1261/136350/1261-136350-0037.flac
"
LSP-121915-0005_1,1,0.57,0.5,WESTON,"['▁w', 'est', 'on']",3,-121915-0005,"./train-clean-100/39/121915/39-121915-0005.flac
"
LSP-129388-0112_1,1,5.93,0.65,CORSE,"['▁c', 'or', 'se']",3,-129388-0112,"./train-clean-360/986/129388/986-129388-0112.flac
"
LSP-129245-0012_1,1,13.07,0.89,TAX,"['▁t', 'a', 'x']",3,-129245-0012,"./train-other-500/168/129245/168-129245-0012.flac
"
LSP-64094-0027_1,1,5.74,0.55,ROWING,"['▁r', 'ow', 'ing']",3,-64094-0027,"./train-other-500/6943/64094/6943-64094-0027.flac
"
LSP-63095-0000_1,1,2.1,0.59,PATS,"['▁p', 'at', 's']",3,-63095-0000,"./train-clean-360/5984/63095/5984-63095-0000.flac
"
LSP-276907-0030_1,1,8.74,0.58,JADE,"['▁j', 'ad', 'e']",3,-276907-0030,"./train-clean-360/7995/276907/7995-276907-0030.flac
"
LSP-102415-0008_1,1,0.42,0.53,RACING,"['▁r', 'ac', 'ing']",3,-102415-0008,"./train-other-500/3934/102415/3934-102415-0008.flac
"
LSP-124549-0043_1,1,11.97,0.5,BANAL,"['▁b', 'an', 'al']",3,-124549-0043,"./train-clean-360/512/124549/512-124549-0043.flac
"
LSP-23311-0006_1,1,0.95,0.59,TOPIC,"['▁to', 'p', 'ic']",3,-23311-0006,"./train-clean-360/4926/23311/4926-23311-0006.flac
"
LSP-66371-0025_1,1,4.14,0.51,SHAKE,"['▁sh', 'a', 'ke']",3,-66371-0025,"./train-other-500/6535/66371/6535-66371-0025.flac
"
LSP-54656-0010_1,1,11.2,0.59,CONTAIN,"['▁con', 't', 'ain']",3,-54656-0010,"./train-other-500/6072/54656/6072-54656-0010.flac
"
LSP-127703-0033_1,1,1.25,0.54,TRIP,"['▁t', 'ri', 'p']",3,-127703-0033,"./train-clean-360/598/127703/598-127703-0033.flac
"
LSP-10644-0062_1,1,2.05,0.59,LEO,"['▁l', 'e', 'o']",3,-10644-0062,"./train-other-500/7155/10644/7155-10644-0062.flac
"
LSP-48224-0063_1,1,0.76,0.52,LINGER,"['▁l', 'ing', 'er']",3,-48224-0063,"./train-other-500/6583/48224/6583-48224-0063.flac
"
LSP-127732-0045_1,1,10.21,0.52,SLID,"['▁s', 'l', 'id']",3,-127732-0045,"./train-clean-360/594/127732/594-127732-0045.flac
"
LSP-273137-0001_1,1,10.27,0.61,DRIVE,"['▁d', 'ri', 've']",3,-273137-0001,"./train-other-500/8012/273137/8012-273137-0001.flac
"
LSP-281339-0040_1,1,13.19,0.95,CONGO,"['▁con', 'g', 'o']",3,-281339-0040,"./train-other-500/8295/281339/8295-281339-0040.flac
"
LSP-132782-0024_1,1,12.51,0.5,KIRKE,"['▁k', 'ir', 'ke']",3,-132782-0024,"./train-clean-360/1316/132782/1316-132782-0024.flac
"
LSP-61739-0015_1,1,5.72,0.59,CASH,"['▁c', 'as', 'h']",3,-61739-0015,"./train-other-500/6254/61739/6254-61739-0015.flac
"
LSP-121535-0028_1,1,14.1,0.82,MENTOR,"['▁m', 'ent', 'or']",3,-121535-0028,"./train-other-500/255/121535/255-121535-0028.flac
"
LSP-98202-0043_1,1,1.2,0.56,JOE,"['▁j', 'o', 'e']",3,-98202-0043,"./train-other-500/7228/98202/7228-98202-0043.flac
"
LSP-123441-0038_1,1,2.61,0.7,DODO,"['▁do', 'd', 'o']",3,-123441-0038,"./train-other-500/737/123441/737-123441-0038.flac
"
LSP-91801-0115_1,1,13.22,0.62,SHIRT,"['▁sh', 'ir', 't']",3,-91801-0115,"./train-clean-360/7090/91801/7090-91801-0115.flac
"
LSP-92814-0000_1,1,14.1,0.5,BRAC,"['▁b', 'r', 'ac']",3,-92814-0000,"./train-clean-360/1025/92814/1025-92814-0000.flac
"
LSP-133013-0014_1,1,6.41,0.51,POSE,"['▁p', 'o', 'se']",3,-133013-0014,"./train-other-500/2152/133013/2152-133013-0014.flac
"
LSP-1240-0019_1,1,11.09,0.52,STAYING,"['▁st', 'ay', 'ing']",3,-1240-0019,"./train-clean-100/103/1240/103-1240-0019.flac
"
LSP-44937-0067_1,1,9.84,0.53,ACTOR,"['▁a', 'ct', 'or']",3,-44937-0067,"./train-clean-360/4358/44937/4358-44937-0067.flac
"
LSP-63713-0098_1,1,2.08,0.54,TISH,"['▁t', 'is', 'h']",3,-63713-0098,"./train-clean-360/6371/63713/6371-63713-0098.flac
"
LSP-26982-0013_1,1,16.17,0.52,NERO,"['▁n', 'er', 'o']",3,-26982-0013,"./train-clean-360/5604/26982/5604-26982-0013.flac
"
LSP-173553-0004_1,1,14.4,0.6,VENOM,"['▁v', 'en', 'om']",3,-173553-0004,"./train-other-500/3571/173553/3571-173553-0004.flac
"
LSP-152139-0049_1,1,14.83,0.52,CLEW,"['▁c', 'le', 'w']",3,-152139-0049,"./train-clean-100/2416/152139/2416-152139-0049.flac
"
LSP-34478-0031_1,1,14.39,0.52,BACON,"['▁b', 'ac', 'on']",3,-34478-0031,"./train-clean-360/5400/34478/5400-34478-0031.flac
"
LSP-20044-0000_1,1,10.24,0.53,LOOM,"['▁l', 'o', 'om']",3,-20044-0000,"./train-other-500/3465/20044/3465-20044-0000.flac
"
LSP-134308-0042_1,1,5.09,0.74,BROKE,"['▁b', 'ro', 'ke']",3,-134308-0042,"./train-other-500/690/134308/690-134308-0042.flac
"
LSP-58025-0018_1,1,11.8,0.57,OVATION,"['▁o', 'v', 'ation']",3,-58025-0018,"./train-clean-360/6080/58025/6080-58025-0018.flac
"
LSP-291967-0043_1,1,7.41,0.58,HAST,"['▁h', 'as', 't']",3,-291967-0043,"./train-other-500/1367/291967/1367-291967-0043.flac
"
LSP-86965-0006_1,1,14.31,0.58,PENS,"['▁p', 'en', 's']",3,-86965-0006,"./train-clean-100/7226/86965/7226-86965-0006.flac
"
LSP-105672-0003_1,1,10.98,0.54,WESTON,"['▁w', 'est', 'on']",3,-105672-0003,"./train-other-500/7392/105672/7392-105672-0003.flac
"
LSP-34669-0021_1,1,2.04,0.66,HOMO,"['▁h', 'om', 'o']",3,-34669-0021,"./train-clean-100/6385/34669/6385-34669-0021.flac
"
LSP-204986-0025_1,1,5.09,0.61,EATEN,"['▁e', 'at', 'en']",3,-204986-0025,"./train-other-500/5328/204986/5328-204986-0025.flac
"
LSP-121734-0007_1,1,7.7,0.55,HEROES,"['▁her', 'o', 'es']",3,-121734-0007,"./train-clean-360/122/121734/122-121734-0007.flac
"
LSP-4902-0043_1,1,3.85,0.51,MIRTH,"['▁m', 'ir', 'th']",3,-4902-0043,"./train-other-500/2967/4902/2967-4902-0043.flac
"
LSP-142282-0046_1,1,2.01,0.55,JOKE,"['▁j', 'o', 'ke']",3,-142282-0046,"./train-other-500/1680/142282/1680-142282-0046.flac
"
